TRIPID,alt,CAD_TotalTC,C2PT_HwyT,HHSIZE,W2PT_TotalTT,Chosen_Mode,adul_veh,HwyDist,TOT_WWORKER,TOT_VEHS,C2PT_TotalTT,HwyCost,WalkT,TOT_BWORKER,emp_dens,veh_per,C2PT_TotalTC,CBDParkCost,C2PT_HwyC,TOT_SCHOOL,TOT_TERTIARY,C2PT_Fare,TOT_ADULTS,ivt,wt,act,tt,tc,av
67,cycle,604.4,7.25,2,11.52,False,0,0.96,2,2,32.38,14.4,11.52,0,6008.22,1.0,301.9,590,51.9,0,0,250,2,0.0,0.0,0.0,3.84,0.0,1
67,kr,604.4,7.25,2,11.52,False,0,0.96,2,2,32.38,14.4,11.52,0,6008.22,1.0,301.9,590,51.9,0,0,250,2,9.0,4.01,12.12,32.38,77.03,1
67,pr,604.4,7.25,2,11.52,False,0,0.96,2,2,32.38,14.4,11.52,0,6008.22,1.0,301.9,590,51.9,0,0,250,2,9.0,4.01,12.12,32.38,77.03,1
67,w2pt,604.4,7.25,2,11.52,False,0,0.96,2,2,32.38,14.4,11.52,0,6008.22,1.0,301.9,590,51.9,0,0,250,2,0.0,0.0,11.52,11.52,210.0,0
67,walk,604.4,7.25,2,11.52,True,0,0.96,2,2,32.38,14.4,11.52,0,6008.22,1.0,301.9,590,51.9,0,0,250,2,0.0,0.0,0.0,11.52,0.0,1
68,cad,1139.3,7.25,1,7.44,False,0,0.62,1,1,27.34,9.3,7.44,0,23169.35,1.0,301.9,1130,51.9,0,0,250,1,0.0,0.0,0.0,1.28,9.3,1
68,cap,1139.3,7.25,1,7.44,False,0,0.62,1,1,27.34,9.3,7.44,0,23169.35,1.0,301.9,1130,51.9,0,0,250,1,0.0,0.0,0.0,1.28,9.3,1
68,cycle,1139.3,7.25,1,7.44,False,0,0.62,1,1,27.34,9.3,7.44,0,23169.35,1.0,301.9,1130,51.9,0,0,250,1,0.0,0.0,0.0,2.48,0.0,1
68,kr,1139.3,7.25,1,7.44,False,0,0.62,1,1,27.34,9.3,7.44,0,23169.35,1.0,301.9,1130,51.9,0,0,250,1,9.0,4.01,7.08,27.34,71.99,1
68,pr,1139.3,7.25,1,7.44,False,0,0.62,1,1,27.34,9.3,7.44,0,23169.35,1.0,301.9,1130,51.9,0,0,250,1,9.0,4.01,7.08,27.34,71.99,1
68,w2pt,1139.3,7.25,1,7.44,False,0,0.62,1,1,27.34,9.3,7.44,0,23169.35,1.0,301.9,1130,51.9,0,0,250,1,0.0,0.0,7.44,7.44,210.0,0
68,walk,1139.3,7.25,1,7.44,True,0,0.62,1,1,27.34,9.3,7.44,0,23169.35,1.0,301.9,1130,51.9,0,0,250,1,0.0,0.0,0.0,7.44,0.0,1
69,cad,1599.23,7.63,2,29.96,False,1,9.28,0,1,28.32,139.23,117.24,0,172645.38,0.5,297.7,1460,47.7,0,0,250,2,0.0,0.0,0.0,21.22,139.23,1
69,cap,1599.23,7.63,2,29.96,False,1,9.28,0,1,28.32,139.23,117.24,0,172645.38,0.5,297.7,1460,47.7,0,0,250,2,0.0,0.0,0.0,21.22,139.23,1
69,cycle,1599.23,7.63,2,29.96,False,1,9.28,0,1,28.32,139.23,117.24,0,172645.38,0.5,297.7,1460,47.7,0,0,250,2,0.0,0.0,0.0,39.08,0.0,1
69,kr,1599.23,7.63,2,29.96,False,1,9.28,0,1,28.32,139.23,117.24,0,172645.38,0.5,297.7,1460,47.7,0,0,250,2,15.0,4.01,1.68,28.32,68.39,1
69,pr,1599.23,7.63,2,29.96,False,1,9.28,0,1,28.32,139.23,117.24,0,172645.38,0.5,297.7,1460,47.7,0,0,250,2,15.0,4.01,1.68,28.32,68.39,1
69,w2pt,1599.23,7.63,2,29.96,True,1,9.28,0,1,28.32,139.23,117.24,0,172645.38,0.5,297.7,1460,47.7,0,0,250,2,22.54,4.09,3.33,29.96,290.0,1
69,walk,1599.23,7.63,2,29.96,False,1,9.28,0,1,28.32,139.23,117.24,0,172645.38,0.5,297.7,1460,47.7,0,0,250,2,0.0,0.0,0.0,117.24,0.0,1
70,cad,84.35,7.63,2,37.06,True,1,5.62,0,1,31.56,84.35,67.2,0,514.15,0.5,257.7,0,47.7,0,0,210,2,0.0,0.0,0.0,10.87,84.35,1
70,cap,84.35,7.63,2,37.06,False,1,5.62,0,1,31.56,84.35,67.2,0,514.15,0.5,257.7,0,47.7,0,0,210,2,0.0,0.0,0.0,10.87,84.35,1
70,cycle,84.35,7.63,2,37.06,False,1,5.62,0,1,31.56,84.35,67.2,0,514.15,0.5,257.7,0,47.7,0,0,210,2,0.0,0.0,0.0,22.4,0.0,1
70,kr,84.35,7.63,2,37.06,False,1,5.62,0,1,31.56,84.35,67.2,0,514.15,0.5,257.7,0,47.7,0,0,210,2,6.0,4.01,13.92,31.56,71.63,1
70,pr,84.35,7.63,2,37.06,False,1,5.62,0,1,31.56,84.35,67.2,0,514.15,0.5,257.7,0,47.7,0,0,210,2,6.0,4.01,13.92,31.56,71.63,1
70,w2pt,84.35,7.63,2,37.06,False,1,5.62,0,1,31.56,84.35,67.2,0,514.15,0.5,257.7,0,47.7,0,0,210,2,7.32,5.86,23.88,37.06,250.0,1
70,walk,84.35,7.63,2,37.06,False,1,5.62,0,1,31.56,84.35,67.2,0,514.15,0.5,257.7,0,47.7,0,0,210,2,0.0,0.0,0.0,67.2,0.0,1
71,cad,126.85,7.88,5,48.71,True,0,8.45,2,2,37.02,126.85,115.2,0,3523.95,1.0,314.59,0,64.59,3,0,250,2,0.0,0.0,0.0,16.37,126.85,1
71,cap,126.85,7.88,5,48.71,False,0,8.45,2,2,37.02,126.85,115.2,0,3523.95,1.0,314.59,0,64.59,3,0,250,2,0.0,0.0,0.0,16.37,126.85,1
71,cycle,126.85,7.88,5,48.71,False,0,8.45,2,2,37.02,126.85,115.2,0,3523.95,1.0,314.59,0,64.59,3,0,250,2,0.0,0.0,0.0,38.4,0.0,1
71,kr,126.85,7.88,5,48.71,False,0,8.45,2,2,37.02,126.85,115.2,0,3523.95,1.0,314.59,0,64.59,3,0,250,2,6.29,12.0,10.85,37.02,93.73,1
71,pr,126.85,7.88,5,48.71,False,0,8.45,2,2,37.02,126.85,115.2,0,3523.95,1.0,314.59,0,64.59,3,0,250,2,6.29,12.0,10.85,37.02,93.73,1
71,w2pt,126.85,7.88,5,48.71,False,0,8.45,2,2,37.02,126.85,115.2,0,3523.95,1.0,314.59,0,64.59,3,0,250,2,10.91,15.0,22.8,48.71,250.0,1
71,walk,126.85,7.88,5,48.71,False,0,8.45,2,2,37.02,126.85,115.2,0,3523.95,1.0,314.59,0,64.59,3,0,250,2,0.0,0.0,0.0,115.2,0.0,1
72,cad,1619.02,7.63,3,41.23,True,0,10.6,2,2,45.96,159.02,124.2,0,13104.27,1.0,297.7,1460,47.7,1,0,250,2,0.0,0.0,0.0,29.15,159.02,1
72,cap,1619.02,7.63,3,41.23,False,0,10.6,2,2,45.96,159.02,124.2,0,13104.27,1.0,297.7,1460,47.7,1,0,250,2,0.0,0.0,0.0,29.15,159.02,1
72,cycle,1619.02,7.63,3,41.23,False,0,10.6,2,2,45.96,159.02,124.2,0,13104.27,1.0,297.7,1460,47.7,1,0,250,2,0.0,0.0,0.0,41.4,0.0,1
72,kr,1619.02,7.63,3,41.23,False,0,10.6,2,2,45.96,159.02,124.2,0,13104.27,1.0,297.7,1460,47.7,1,0,250,2,15.0,4.01,19.32,45.96,86.03,1
72,pr,1619.02,7.63,3,41.23,False,0,10.6,2,2,45.96,159.02,124.2,0,13104.27,1.0,297.7,1460,47.7,1,0,250,2,15.0,4.01,19.32,45.96,86.03,1
72,w2pt,1619.02,7.63,3,41.23,False,0,10.6,2,2,45.96,159.02,124.2,0,13104.27,1.0,297.7,1460,47.7,1,0,250,2,22.08,3.91,15.24,41.23,290.0,1
72,walk,1619.02,7.63,3,41.23,False,0,10.6,2,2,45.96,159.02,124.2,0,13104.27,1.0,297.7,1460,47.7,1,0,250,2,0.0,0.0,0.0,124.2,0.0,1
73,cad,199.41,11.14,4,80.83,True,0,13.29,1,2,61.89,199.41,162.48,0,1725.91,1.0,335.08,0,85.08,1,0,250,2,0.0,0.0,0.0,20.73,199.41,1
73,cap,199.41,11.14,4,80.83,False,0,13.29,1,2,61.89,199.41,162.48,0,1725.91,1.0,335.08,0,85.08,1,0,250,2,0.0,0.0,0.0,20.73,199.41,1
73,cycle,199.41,11.14,4,80.83,False,0,13.29,1,2,61.89,199.41,162.48,0,1725.91,1.0,335.08,0,85.08,1,0,250,2,0.0,0.0,0.0,54.16,0.0,1
73,kr,199.41,11.14,4,80.83,False,0,13.29,1,2,61.89,199.41,162.48,0,1725.91,1.0,335.08,0,85.08,1,0,250,2,7.0,13.39,30.36,61.89,135.83,1
73,pr,199.41,11.14,4,80.83,False,0,13.29,1,2,61.89,199.41,162.48,0,1725.91,1.0,335.08,0,85.08,1,0,250,2,7.0,13.39,30.36,61.89,135.83,1
73,w2pt,199.41,11.14,4,80.83,False,0,13.29,1,2,61.89,199.41,162.48,0,1725.91,1.0,335.08,0,85.08,1,0,250,2,33.95,8.67,38.21,80.83,290.0,1
73,walk,199.41,11.14,4,80.83,False,0,13.29,1,2,61.89,199.41,162.48,0,1725.91,1.0,335.08,0,85.08,1,0,250,2,0.0,0.0,0.0,162.48,0.0,1
74,cad,53.55,6.81,4,42.84,True,-1,3.57,1,4,11.25,53.55,42.84,1,11401.21,1.333333333,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,6.91,53.55,1
74,cap,53.55,6.81,4,42.84,False,-1,3.57,1,4,11.25,53.55,42.84,1,11401.21,1.333333333,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,6.91,53.55,1
74,cycle,53.55,6.81,4,42.84,False,-1,3.57,1,4,11.25,53.55,42.84,1,11401.21,1.333333333,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,14.28,0.0,1
74,kr,53.55,6.81,4,42.84,False,-1,3.57,1,4,11.25,53.55,42.84,1,11401.21,1.333333333,262.5,0,52.5,1,1,210,3,0.0,0.0,4.44,11.25,56.94,0
74,pr,53.55,6.81,4,42.84,False,-1,3.57,1,4,11.25,53.55,42.84,1,11401.21,1.333333333,262.5,0,52.5,1,1,210,3,0.0,0.0,4.44,11.25,56.94,0
74,w2pt,53.55,6.81,4,42.84,False,-1,3.57,1,4,11.25,53.55,42.84,1,11401.21,1.333333333,262.5,0,52.5,1,1,210,3,0.0,0.0,42.84,42.84,210.0,0
74,walk,53.55,6.81,4,42.84,False,-1,3.57,1,4,11.25,53.55,42.84,1,11401.21,1.333333333,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,42.84,0.0,1
75,cad,233.16,11.14,2,54.34,True,0,15.54,1,1,34.3,233.16,189.48,0,201.36,1.0,375.08,0,85.08,1,0,290,1,0.0,0.0,0.0,97.12,233.16,1
75,cap,233.16,11.14,2,54.34,False,0,15.54,1,1,34.3,233.16,189.48,0,201.36,1.0,375.08,0,85.08,1,0,290,1,0.0,0.0,0.0,97.12,233.16,1
75,cycle,233.16,11.14,2,54.34,False,0,15.54,1,1,34.3,233.16,189.48,0,201.36,1.0,375.08,0,85.08,1,0,290,1,0.0,0.0,0.0,63.16,0.0,1
75,kr,233.16,11.14,2,54.34,False,0,15.54,1,1,34.3,233.16,189.48,0,201.36,1.0,375.08,0,85.08,1,0,290,1,12.0,7.08,4.08,34.3,108.24,1
75,pr,233.16,11.14,2,54.34,False,0,15.54,1,1,34.3,233.16,189.48,0,201.36,1.0,375.08,0,85.08,1,0,290,1,12.0,7.08,4.08,34.3,108.24,1
75,w2pt,233.16,11.14,2,54.34,False,0,15.54,1,1,34.3,233.16,189.48,0,201.36,1.0,375.08,0,85.08,1,0,290,1,32.99,14.45,6.9,54.34,290.0,1
75,walk,233.16,11.14,2,54.34,False,0,15.54,1,1,34.3,233.16,189.48,0,201.36,1.0,375.08,0,85.08,1,0,290,1,0.0,0.0,0.0,189.48,0.0,1
76,cad,363.86,11.8,3,84.34,True,0,24.25,2,2,62.46,363.86,291.48,0,545.61,1.0,427.14,0,97.14,1,0,330,2,0.0,0.0,0.0,36.56,363.86,1
76,cap,363.86,11.8,3,84.34,False,0,24.25,2,2,62.46,363.86,291.48,0,545.61,1.0,427.14,0,97.14,1,0,330,2,0.0,0.0,0.0,36.56,363.86,1
76,cycle,363.86,11.8,3,84.34,False,0,24.25,2,2,62.46,363.86,291.48,0,545.61,1.0,427.14,0,97.14,1,0,330,2,0.0,0.0,0.0,97.16,0.0,1
76,kr,363.86,11.8,3,84.34,False,0,24.25,2,2,62.46,363.86,291.48,0,545.61,1.0,427.14,0,97.14,1,0,330,2,25.58,15.0,10.08,62.46,147.8,1
76,pr,363.86,11.8,3,84.34,False,0,24.25,2,2,62.46,363.86,291.48,0,545.61,1.0,427.14,0,97.14,1,0,330,2,25.58,15.0,10.08,62.46,147.8,1
76,w2pt,363.86,11.8,3,84.34,False,0,24.25,2,2,62.46,363.86,291.48,0,545.61,1.0,427.14,0,97.14,1,0,330,2,34.66,30.0,19.68,84.34,330.0,1
76,walk,363.86,11.8,3,84.34,False,0,24.25,2,2,62.46,363.86,291.48,0,545.61,1.0,427.14,0,97.14,1,0,330,2,0.0,0.0,0.0,291.48,0.0,1
78,cad,1599.23,7.63,4,29.96,False,0,9.28,2,3,28.32,139.23,117.24,0,172645.38,1.0,297.7,1460,47.7,1,1,250,3,0.0,0.0,0.0,21.22,139.23,1
78,cap,1599.23,7.63,4,29.96,False,0,9.28,2,3,28.32,139.23,117.24,0,172645.38,1.0,297.7,1460,47.7,1,1,250,3,0.0,0.0,0.0,21.22,139.23,1
78,cycle,1599.23,7.63,4,29.96,False,0,9.28,2,3,28.32,139.23,117.24,0,172645.38,1.0,297.7,1460,47.7,1,1,250,3,0.0,0.0,0.0,39.08,0.0,1
78,kr,1599.23,7.63,4,29.96,False,0,9.28,2,3,28.32,139.23,117.24,0,172645.38,1.0,297.7,1460,47.7,1,1,250,3,15.0,4.01,1.68,28.32,68.39,1
78,pr,1599.23,7.63,4,29.96,False,0,9.28,2,3,28.32,139.23,117.24,0,172645.38,1.0,297.7,1460,47.7,1,1,250,3,15.0,4.01,1.68,28.32,68.39,1
78,w2pt,1599.23,7.63,4,29.96,True,0,9.28,2,3,28.32,139.23,117.24,0,172645.38,1.0,297.7,1460,47.7,1,1,250,3,22.54,4.09,3.33,29.96,290.0,1
78,walk,1599.23,7.63,4,29.96,False,0,9.28,2,3,28.32,139.23,117.24,0,172645.38,1.0,297.7,1460,47.7,1,1,250,3,0.0,0.0,0.0,117.24,0.0,1
79,cad,19.65,6.81,4,15.72,False,0,1.31,2,3,34.89,19.65,15.72,0,1303.76,1.0,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,2.03,19.65,1
79,cap,19.65,6.81,4,15.72,True,0,1.31,2,3,34.89,19.65,15.72,0,1303.76,1.0,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,2.03,19.65,1
79,cycle,19.65,6.81,4,15.72,False,0,1.31,2,3,34.89,19.65,15.72,0,1303.76,1.0,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,5.24,0.0,1
79,kr,19.65,6.81,4,15.72,False,0,1.31,2,3,34.89,19.65,15.72,0,1303.76,1.0,262.5,0,52.5,1,1,210,3,0.0,0.0,28.08,34.89,80.58,0
79,pr,19.65,6.81,4,15.72,False,0,1.31,2,3,34.89,19.65,15.72,0,1303.76,1.0,262.5,0,52.5,1,1,210,3,0.0,0.0,28.08,34.89,80.58,0
79,w2pt,19.65,6.81,4,15.72,False,0,1.31,2,3,34.89,19.65,15.72,0,1303.76,1.0,262.5,0,52.5,1,1,210,3,0.0,0.0,15.72,15.72,210.0,0
79,walk,19.65,6.81,4,15.72,False,0,1.31,2,3,34.89,19.65,15.72,0,1303.76,1.0,262.5,0,52.5,1,1,210,3,0.0,0.0,0.0,15.72,0.0,1
80,cad,59.1,8.92,5,29.05,False,4,3.94,5,1,21.4,59.1,47.76,0,240.87,0.2,279.79,0,69.79,0,0,210,5,0.0,0.0,0.0,7.52,59.1,1
80,cap,59.1,8.92,5,29.05,True,4,3.94,5,1,21.4,59.1,47.76,0,240.87,0.2,279.79,0,69.79,0,0,210,5,0.0,0.0,0.0,7.52,59.1,1
80,cycle,59.1,8.92,5,29.05,False,4,3.94,5,1,21.4,59.1,47.76,0,240.87,0.2,279.79,0,69.79,0,0,210,5,0.0,0.0,0.0,15.92,0.0,1
80,kr,59.1,8.92,5,29.05,False,4,3.94,5,1,21.4,59.1,47.76,0,240.87,0.2,279.79,0,69.79,0,0,210,5,0.0,0.0,12.48,21.4,82.27,0
80,pr,59.1,8.92,5,29.05,False,4,3.94,5,1,21.4,59.1,47.76,0,240.87,0.2,279.79,0,69.79,0,0,210,5,0.0,0.0,12.48,21.4,82.27,0
80,w2pt,59.1,8.92,5,29.05,False,4,3.94,5,1,21.4,59.1,47.76,0,240.87,0.2,279.79,0,69.79,0,0,210,5,6.49,15.0,7.56,29.05,210.0,1
80,walk,59.1,8.92,5,29.05,False,4,3.94,5,1,21.4,59.1,47.76,0,240.87,0.2,279.79,0,69.79,0,0,210,5,0.0,0.0,0.0,47.76,0.0,1
81,cad,153.64,0.46,5,30.94,True,0,10.24,2,3,27.56,153.64,121.68,0,19247.98,1.0,294.8,0,4.8,3,0,290,3,0.0,0.0,0.0,21.87,153.64,1
81,cap,153.64,0.46,5,30.94,False,0,10.24,2,3,27.56,153.64,121.68,0,19247.98,1.0,294.8,0,4.8,3,0,290,3,0.0,0.0,0.0,21.87,153.64,1
81,cycle,153.64,0.46,5,30.94,False,0,10.24,2,3,27.56,153.64,121.68,0,19247.98,1.0,294.8,0,4.8,3,0,290,3,0.0,0.0,0.0,40.56,0.0,1
81,kr,153.64,0.46,5,30.94,False,0,10.24,2,3,27.56,153.64,121.68,0,19247.98,1.0,294.8,0,4.8,3,0,290,3,13.75,2.03,11.32,27.56,31.9,1
81,pr,153.64,0.46,5,30.94,False,0,10.24,2,3,27.56,153.64,121.68,0,19247.98,1.0,294.8,0,4.8,3,0,290,3,13.75,2.03,11.32,27.56,31.9,1
81,w2pt,153.64,0.46,5,30.94,False,0,10.24,2,3,27.56,153.64,121.68,0,19247.98,1.0,294.8,0,4.8,3,0,290,3,13.75,2.03,15.16,30.94,290.0,1
81,walk,153.64,0.46,5,30.94,False,0,10.24,2,3,27.56,153.64,121.68,0,19247.98,1.0,294.8,0,4.8,3,0,290,3,0.0,0.0,0.0,121.68,0.0,1
82,cad,309.23,0.46,5,51.41,True,0,20.61,2,3,48.03,309.23,244.07,0,6975.66,1.0,334.8,0,4.8,3,0,330,3,0.0,0.0,0.0,40.26,309.23,1
82,cap,309.23,0.46,5,51.41,False,0,20.61,2,3,48.03,309.23,244.07,0,6975.66,1.0,334.8,0,4.8,3,0,330,3,0.0,0.0,0.0,40.26,309.23,1
82,cycle,309.23,0.46,5,51.41,False,0,20.61,2,3,48.03,309.23,244.07,0,6975.66,1.0,334.8,0,4.8,3,0,330,3,0.0,0.0,0.0,81.36,0.0,1
82,kr,309.23,0.46,5,51.41,False,0,20.61,2,3,48.03,309.23,244.07,0,6975.66,1.0,334.8,0,4.8,3,0,330,3,35.23,6.22,6.12,48.03,52.37,1
82,pr,309.23,0.46,5,51.41,False,0,20.61,2,3,48.03,309.23,244.07,0,6975.66,1.0,334.8,0,4.8,3,0,330,3,35.23,6.22,6.12,48.03,52.37,1
82,w2pt,309.23,0.46,5,51.41,False,0,20.61,2,3,48.03,309.23,244.07,0,6975.66,1.0,334.8,0,4.8,3,0,330,3,35.23,6.22,9.96,51.41,330.0,1
82,walk,309.23,0.46,5,51.41,False,0,20.61,2,3,48.03,309.23,244.07,0,6975.66,1.0,334.8,0,4.8,3,0,330,3,0.0,0.0,0.0,244.07,0.0,1
83,cad,474.76,0.46,3,31.73,True,0,9.65,1,3,28.35,144.76,112.56,1,3985.94,1.0,294.8,330,4.8,0,0,290,3,0.0,0.0,0.0,21.6,144.76,1
83,cap,474.76,0.46,3,31.73,False,0,9.65,1,3,28.35,144.76,112.56,1,3985.94,1.0,294.8,330,4.8,0,0,290,3,0.0,0.0,0.0,21.6,144.76,1
83,cycle,474.76,0.46,3,31.73,False,0,9.65,1,3,28.35,144.76,112.56,1,3985.94,1.0,294.8,330,4.8,0,0,290,3,0.0,0.0,0.0,37.52,0.0,1
83,kr,474.76,0.46,3,31.73,False,0,9.65,1,3,28.35,144.76,112.56,1,3985.94,1.0,294.8,330,4.8,0,0,290,3,16.44,4.5,6.95,28.35,32.69,1
83,pr,474.76,0.46,3,31.73,False,0,9.65,1,3,28.35,144.76,112.56,1,3985.94,1.0,294.8,330,4.8,0,0,290,3,16.44,4.5,6.95,28.35,32.69,1
83,w2pt,474.76,0.46,3,31.73,False,0,9.65,1,3,28.35,144.76,112.56,1,3985.94,1.0,294.8,330,4.8,0,0,290,3,16.44,4.5,10.79,31.73,290.0,1
83,walk,474.76,0.46,3,31.73,False,0,9.65,1,3,28.35,144.76,112.56,1,3985.94,1.0,294.8,330,4.8,0,0,290,3,0.0,0.0,0.0,112.56,0.0,1
84,cad,169.67,2.4,4,56.38,False,2,11.31,3,1,52.06,169.67,145.44,0,285.94,0.333333333,272.95,0,22.95,0,0,250,3,0.0,0.0,0.0,18.47,169.67,1
84,cap,169.67,2.4,4,56.38,False,2,11.31,3,1,52.06,169.67,145.44,0,285.94,0.333333333,272.95,0,22.95,0,0,250,3,0.0,0.0,0.0,18.47,169.67,1
84,cycle,169.67,2.4,4,56.38,False,2,11.31,3,1,52.06,169.67,145.44,0,285.94,0.333333333,272.95,0,22.95,0,0,250,3,0.0,0.0,0.0,48.48,0.0,1
84,kr,169.67,2.4,4,56.38,False,2,11.31,3,1,52.06,169.67,145.44,0,285.94,0.333333333,272.95,0,22.95,0,0,250,3,14.19,13.39,22.08,52.06,72.61,1
84,pr,169.67,2.4,4,56.38,False,2,11.31,3,1,52.06,169.67,145.44,0,285.94,0.333333333,272.95,0,22.95,0,0,250,3,14.19,13.39,22.08,52.06,72.61,1
84,w2pt,169.67,2.4,4,56.38,True,2,11.31,3,1,52.06,169.67,145.44,0,285.94,0.333333333,272.95,0,22.95,0,0,250,3,14.19,13.39,28.8,56.38,330.0,1
84,walk,169.67,2.4,4,56.38,False,2,11.31,3,1,52.06,169.67,145.44,0,285.94,0.333333333,272.95,0,22.95,0,0,250,3,0.0,0.0,0.0,145.44,0.0,1
85,cad,87.15,8.0,3,52.83,True,0,5.81,2,3,23.0,87.15,69.72,1,3211.67,1.0,320.65,0,70.65,0,0,250,3,0.0,0.0,0.0,9.75,87.15,1
85,cap,87.15,8.0,3,52.83,False,0,5.81,2,3,23.0,87.15,69.72,1,3211.67,1.0,320.65,0,70.65,0,0,250,3,0.0,0.0,0.0,9.75,87.15,1
85,cycle,87.15,8.0,3,52.83,False,0,5.81,2,3,23.0,87.15,69.72,1,3211.67,1.0,320.65,0,70.65,0,0,250,3,0.0,0.0,0.0,23.24,0.0,1
85,kr,87.15,8.0,3,52.83,False,0,5.81,2,3,23.0,87.15,69.72,1,3211.67,1.0,320.65,0,70.65,0,0,250,3,0.0,0.0,15.0,23.0,85.65,0
85,pr,87.15,8.0,3,52.83,False,0,5.81,2,3,23.0,87.15,69.72,1,3211.67,1.0,320.65,0,70.65,0,0,250,3,0.0,0.0,15.0,23.0,85.65,0
85,w2pt,87.15,8.0,3,52.83,False,0,5.81,2,3,23.0,87.15,69.72,1,3211.67,1.0,320.65,0,70.65,0,0,250,3,5.89,26.78,20.16,52.83,290.0,1
85,walk,87.15,8.0,3,52.83,False,0,5.81,2,3,23.0,87.15,69.72,1,3211.67,1.0,320.65,0,70.65,0,0,250,3,0.0,0.0,0.0,69.72,0.0,1
86,cad,371.33,0.46,3,64.67,True,0,24.75,2,3,61.29,371.33,293.76,1,3023.44,1.0,334.8,0,4.8,0,0,330,3,0.0,0.0,0.0,47.01,371.33,1
86,cap,371.33,0.46,3,64.67,False,0,24.75,2,3,61.29,371.33,293.76,1,3023.44,1.0,334.8,0,4.8,0,0,330,3,0.0,0.0,0.0,47.01,371.33,1
86,cycle,371.33,0.46,3,64.67,False,0,24.75,2,3,61.29,371.33,293.76,1,3023.44,1.0,334.8,0,4.8,0,0,330,3,0.0,0.0,0.0,97.92,0.0,1
86,kr,371.33,0.46,3,64.67,False,0,24.75,2,3,61.29,371.33,293.76,1,3023.44,1.0,334.8,0,4.8,0,0,330,3,40.78,10.98,9.07,61.29,65.63,1
86,pr,371.33,0.46,3,64.67,False,0,24.75,2,3,61.29,371.33,293.76,1,3023.44,1.0,334.8,0,4.8,0,0,330,3,40.78,10.98,9.07,61.29,65.63,1
86,w2pt,371.33,0.46,3,64.67,False,0,24.75,2,3,61.29,371.33,293.76,1,3023.44,1.0,334.8,0,4.8,0,0,330,3,40.78,10.98,12.91,64.67,330.0,1
86,walk,371.33,0.46,3,64.67,False,0,24.75,2,3,61.29,371.33,293.76,1,3023.44,1.0,334.8,0,4.8,0,0,330,3,0.0,0.0,0.0,293.76,0.0,1
87,cad,702.12,0.46,3,44.94,False,2,15.47,3,1,41.56,232.12,186.96,0,8720.18,0.333333333,334.8,470,4.8,0,0,330,3,0.0,0.0,0.0,28.35,232.12,1
87,cap,702.12,0.46,3,44.94,False,2,15.47,3,1,41.56,232.12,186.96,0,8720.18,0.333333333,334.8,470,4.8,0,0,330,3,0.0,0.0,0.0,28.35,232.12,1
87,cycle,702.12,0.46,3,44.94,False,2,15.47,3,1,41.56,232.12,186.96,0,8720.18,0.333333333,334.8,470,4.8,0,0,330,3,0.0,0.0,0.0,62.32,0.0,1
87,kr,702.12,0.46,3,44.94,True,2,15.47,3,1,41.56,232.12,186.96,0,8720.18,0.333333333,334.8,470,4.8,0,0,330,3,24.24,2.17,14.69,41.56,45.9,1
87,pr,702.12,0.46,3,44.94,False,2,15.47,3,1,41.56,232.12,186.96,0,8720.18,0.333333333,334.8,470,4.8,0,0,330,3,24.24,2.17,14.69,41.56,45.9,1
87,w2pt,702.12,0.46,3,44.94,False,2,15.47,3,1,41.56,232.12,186.96,0,8720.18,0.333333333,334.8,470,4.8,0,0,330,3,24.24,2.17,18.53,44.94,330.0,1
87,walk,702.12,0.46,3,44.94,False,2,15.47,3,1,41.56,232.12,186.96,0,8720.18,0.333333333,334.8,470,4.8,0,0,330,3,0.0,0.0,0.0,186.96,0.0,1
88,cad,281.68,2.32,2,57.52,True,1,18.77,2,1,67.17,281.68,224.4,0,107.13,0.5,348.3,0,18.3,0,0,330,2,0.0,0.0,0.0,33.47,281.68,1
88,cap,281.68,2.32,2,57.52,False,1,18.77,2,1,67.17,281.68,224.4,0,107.13,0.5,348.3,0,18.3,0,0,330,2,0.0,0.0,0.0,33.47,281.68,1
88,cycle,281.68,2.32,2,57.52,False,1,18.77,2,1,67.17,281.68,224.4,0,107.13,0.5,348.3,0,18.3,0,0,330,2,0.0,0.0,0.0,74.8,0.0,1
88,kr,281.68,2.32,2,57.52,False,1,18.77,2,1,67.17,281.68,224.4,0,107.13,0.5,348.3,0,18.3,0,0,330,2,39.63,12.5,12.72,67.17,83.15,1
88,pr,281.68,2.32,2,57.52,False,1,18.77,2,1,67.17,281.68,224.4,0,107.13,0.5,348.3,0,18.3,0,0,330,2,39.63,12.5,12.72,67.17,83.15,1
88,w2pt,281.68,2.32,2,57.52,False,1,18.77,2,1,67.17,281.68,224.4,0,107.13,0.5,348.3,0,18.3,0,0,330,2,36.58,10.5,10.44,57.52,330.0,1
88,walk,281.68,2.32,2,57.52,False,1,18.77,2,1,67.17,281.68,224.4,0,107.13,0.5,348.3,0,18.3,0,0,330,2,0.0,0.0,0.0,224.4,0.0,1
